order_id,transaction_id,User_ID,Product_ID,quantity,Final_Price(Rs.),net_revenue,date_id,Payment_Method,payment_id,shipping_cost,order_status,order_total,Price (Rs.),Discount_Percent
2373,6373,96af0aa4,aa8da6fc-a,1,107.6,107.6,73,Debit Card,2,9.91,Returned,197.79,143.47,25.0
2374,6374,29b1dbdf,1bec4273-5,2,189.34,378.68,119,UPI,1,13.06,Delivered,899.2,199.31,5.0
2374,6374,5bf29639,7160c687-8,1,214.92,214.92,123,Net Banking,3,13.06,Delivered,899.2,307.03,30.0
2374,6374,6266c8eb,1204b685-8,1,305.6,305.6,167,UPI,1,13.06,Delivered,899.2,382.0,20.0
2375,6375,aaab560b,c8124e78-4,4,155.07,620.28,143,UPI,1,8.17,Delivered,620.28,221.53,30.0
2376,6376,c1eba76b,a195e087-1,2,117.96,235.92,77,UPI,1,17.17,Delivered,235.92,168.52,30.0
2377,6377,edaea13b,7f65820e-3,1,382.19,382.19,253,Credit Card,4,16.6,Delivered,382.19,382.19,0.0
2378,6378,4062921e,bcdf7628-1,1,272.89,272.89,303,Net Banking,3,7.18,Delivered,878.0699999999999,389.85,30.0
2378,6378,d9d623b5,bc16cccb-e,2,302.59,605.18,46,UPI,1,7.18,Delivered,878.0699999999999,336.21,10.0
2379,6379,5a02a69f,b44206d3-1,1,232.44,232.44,86,Net Banking,3,11.96,Delivered,232.44,464.89,50.0
2380,6380,eb01d335,5e0804fa-9,2,104.62,209.24,19,Credit Card,4,16.62,Delivered,351.76,139.5,25.0
2380,6380,f5e44697,0ca7d06c-9,2,71.26,142.52,236,Credit Card,4,16.62,Delivered,351.76,71.26,0.0
2381,6381,a69f0bc8,062f7492-d,1,355.47,355.47,147,UPI,1,10.06,Delivered,355.47,473.96,25.0
2382,6382,ce7d898b,c8d049e0-d,3,18.57,55.71,307,UPI,1,14.5,Delivered,254.0,19.55,5.01
2382,6382,d41d809e,1f2ee9a2-5,1,198.29,198.29,9,UPI,1,14.5,Delivered,254.0,247.86,20.0
2383,6383,ce065ab2,17e8e153-e,1,130.9,130.9,221,Net Banking,3,5.75,Delivered,130.9,261.8,50.0
2384,6384,31efc044,5fe8d63f-5,4,52.29,209.16,174,UPI,1,14.13,Delivered,209.16,52.29,0.0
2385,6385,e235eaa8,7c4d897b-7,1,359.28,359.28,295,UPI,1,7.29,Delivered,721.16,422.68,15.0
2385,6385,34ebc1a0,08838c2c-9,2,180.94,361.88,57,Cash on Delivery,5,7.29,Delivered,721.16,212.87,15.0
2386,6386,8b1beff4,7d2f6da6-1,2,195.19,390.38,201,Credit Card,4,17.46,Cancelled,390.38,229.63,15.0
2387,6387,abff895f,b99c3aa9-c,1,11.28,11.28,150,Net Banking,3,10.33,Delivered,870.28,15.04,25.0
2387,6387,23c2d847,d63815b9-c,4,214.75,859.0,133,Debit Card,2,10.33,Delivered,870.28,214.75,0.0
2388,6388,04bcfff8,1a8229ee-a,1,16.99,16.99,216,Debit Card,2,9.22,Delivered,361.61,16.99,0.0
2388,6388,5c426b3f,8273b4d6-a,1,344.62,344.62,3,UPI,1,9.22,Delivered,361.61,405.44,15.0
2389,6389,d6a11b96,18cbc03a-2,3,86.09,258.27,234,Debit Card,2,17.61,Delivered,258.27,90.62,5.0
2390,6390,40d1379a,6acf0b33-c,1,205.67,205.67,297,Net Banking,3,5.75,Delivered,1011.37,274.22,25.0
2390,6390,eb962cf1,861acc2d-e,2,69.62,139.24,113,Net Banking,3,5.75,Delivered,1011.37,92.83,25.0
2390,6390,ea6fd1f7,0fab213c-b,2,333.23,666.46,33,UPI,1,5.75,Delivered,1011.37,350.77,5.0
2391,6391,36f7dbc7,9326646d-7,1,35.55,35.55,304,Net Banking,3,10.95,Delivered,35.55,37.42,5.0
2392,6392,172bd712,257bca99-8,1,364.25,364.25,92,Net Banking,3,10.55,Delivered,364.25,428.53,15.0
2393,6393,92b25a6f,53c83493-b,1,105.52,105.52,23,Net Banking,3,9.27,Delivered,105.52,105.52,0.0
2394,6394,8f9251fe,0fab0af4-7,3,280.17,840.51,260,Debit Card,2,18.68,Delivered,1520.52,350.21,20.0
2394,6394,427a8468,e57d04f5-d,1,336.37,336.37,157,Cash on Delivery,5,18.68,Delivered,1520.52,395.73,15.0
2394,6394,3adf00f3,28c40ae3-e,1,343.64,343.64,80,Net Banking,3,18.68,Delivered,1520.52,490.91,30.0
2395,6395,409bdf76,9e1cec60-9,1,43.25,43.25,206,UPI,1,16.26,Delivered,43.25,50.88,15.0
2396,6396,0bca6ec2,26fcfebc-9,1,246.25,246.25,65,Net Banking,3,5.96,Delivered,1797.31,351.79,30.0
2396,6396,0a89bdec,53b4de6e-9,2,63.27,126.54,34,Cash on Delivery,5,5.96,Delivered,1797.31,74.43,14.99
2396,6396,6c6bc323,ffa4a462-b,4,356.13,1424.52,245,Credit Card,4,5.96,Delivered,1797.31,418.98,15.0
2397,6397,1e8db66c,097b7e8b-0,1,12.81,12.81,31,UPI,1,15.72,Cancelled,12.81,12.81,0.0
2398,6398,5c591a5c,d9211332-8,1,417.54,417.54,75,Credit Card,4,12.91,Delivered,1122.88,417.54,0.0
2398,6398,4d77d1d3,d858c042-1,2,352.67,705.34,261,Debit Card,2,12.91,Delivered,1122.88,371.23,5.0
2399,6399,d646700c,585b0773-2,1,484.56,484.56,35,UPI,1,18.51,Delivered,942.62,484.56,0.0
2399,6399,5a627202,5ec4a8b3-d,3,93.49,280.46999999999997,1,Cash on Delivery,5,18.51,Delivered,942.62,109.99,15.0
2399,6399,171c325f,ce4c61d2-d,1,177.59,177.59,135,Net Banking,3,18.51,Delivered,942.62,236.78,25.0
2400,6400,7fd4a6ba,54ef296a-5,1,240.18,240.18,128,Debit Card,2,9.69,Delivered,1955.54,252.82,5.0
2400,6400,e3bbe9a3,49908afb-9,4,428.84,1715.36,102,Net Banking,3,9.69,Delivered,1955.54,428.84,0.0
2401,6401,8febe2bc,afb954bb-f,1,367.19,367.19,86,Debit Card,2,13.61,Delivered,367.19,386.52,5.0
2402,6402,85227829,9f0f06d3-3,1,173.94,173.94,300,Debit Card,2,12.51,Cancelled,173.94,183.1,5.0
2403,6403,1624e787,7e5f9dad-d,1,193.8,193.8,119,Cash on Delivery,5,12.34,Delivered,193.8,204.0,5.0
2404,6404,3b85b7a7,e66a4d85-4,4,152.52,610.08,67,Credit Card,4,11.84,Cancelled,610.08,152.52,0.0
2405,6405,53449dab,00b3c8d1-b,2,432.76,865.52,106,Debit Card,2,8.08,Delivered,865.52,480.84,10.0
2406,6406,c8be2ec5,576c73b7-4,1,262.73,262.73,4,Cash on Delivery,5,16.34,Cancelled,341.87,328.41,20.0
2406,6406,bcc25218,40efd882-7,2,39.57,79.14,60,Net Banking,3,16.34,Cancelled,341.87,43.97,10.01
2407,6407,997c274b,e53da9e7-5,1,288.88,288.88,207,Debit Card,2,11.77,Delivered,1219.95,320.98,10.0
2407,6407,9f887c1b,91e98516-d,1,165.95,165.95,106,UPI,1,11.77,Delivered,1219.95,207.44,20.0
2407,6407,c9247b05,9c18936b-6,2,382.56,765.12,127,Cash on Delivery,5,11.77,Delivered,1219.95,450.07,15.0
2408,6408,69ced3cb,943bb270-4,2,221.01,442.02,161,UPI,1,19.38,Delivered,442.02,260.01,15.0
2409,6409,372fa176,b1fa8814-7,1,67.96,67.96,64,Credit Card,4,8.91,Delivered,67.96,97.09,30.0
2410,6410,3937299c,afd38630-0,1,207.43,207.43,54,Net Banking,3,15.24,Delivered,207.43,414.86,50.0
2411,6411,03905f28,a262c069-4,1,246.77,246.77,237,Net Banking,3,19.11,Delivered,246.77,329.03,25.0
2412,6412,8971789f,c46ba7fb-a,2,34.35,68.7,204,Debit Card,2,14.95,Delivered,68.7,45.8,25.0
2413,6413,dd6f3a7f,d2c02693-7,2,59.97,119.94,326,Debit Card,2,18.07,Delivered,389.82,85.67,30.0
2413,6413,bba4c3f8,bb5744d0-b,2,134.94,269.88,238,Net Banking,3,18.07,Delivered,389.82,179.92,25.0
2414,6414,7a1822f3,fd68f3df-7,2,310.59,621.18,308,Net Banking,3,17.41,Returned,621.18,326.94,5.0
2415,6415,9b57819e,fa06d96a-a,2,85.64,171.28,142,UPI,1,10.4,Delivered,439.15,95.16,10.0
2415,6415,ef989073,d041bc6d-6,3,89.29,267.87,28,Credit Card,4,10.4,Delivered,439.15,178.58,50.0
2416,6416,45990e99,081c867e-d,1,306.17,306.17,283,Debit Card,2,14.0,Delivered,306.17,322.28,5.0
2417,6417,bb5d2619,ad3c9d8d-b,1,24.42,24.42,53,Net Banking,3,7.34,Cancelled,656.09,30.52,19.99
2417,6417,633b01bf,825343f1-0,1,40.35,40.35,9,Cash on Delivery,5,7.34,Cancelled,656.09,57.65,30.01
2417,6417,369f273e,d3cd79a0-d,1,173.68,173.68,294,Net Banking,3,7.34,Cancelled,656.09,248.11,30.0
2417,6417,e38b857a,fa9b0c94-c,2,208.82,417.64,242,Cash on Delivery,5,7.34,Cancelled,656.09,208.82,0.0
2418,6418,145a48bb,d903018d-c,3,121.13,363.39,166,Net Banking,3,13.03,Cancelled,363.39,121.13,0.0
2419,6419,e207d13a,2d4ef699-f,1,58.62,58.62,195,UPI,1,8.46,Delivered,58.62,61.7,4.99
2420,6420,1d0d42ed,819cf080-c,3,409.44,1228.32,17,Cash on Delivery,5,16.16,Delivered,1414.6799999999998,430.99,5.0
2420,6420,a80c009d,2080ce3e-5,1,186.36,186.36,76,UPI,1,16.16,Delivered,1414.6799999999998,266.23,30.0
2421,6421,94aa211f,fcbc5388-0,1,219.5,219.5,18,Credit Card,4,12.92,Delivered,282.72,292.67,25.0
2421,6421,3379f7d2,d0f527a9-b,2,31.61,63.22,313,UPI,1,12.92,Delivered,282.72,42.14,24.99
2422,6422,4340e57f,7e6780ba-b,1,357.49,357.49,126,Credit Card,4,11.17,Delivered,534.03,420.58,15.0
2422,6422,a3b63775,f10370ff-5,1,176.54,176.54,137,Credit Card,4,11.17,Delivered,534.03,353.08,50.0
2423,6423,45a1a4c3,a2ba75ee-2,1,308.12,308.12,118,UPI,1,9.03,Delivered,308.12,342.35,10.0
2424,6424,edfc7dec,0983e6d6-b,3,86.91,260.73,157,Credit Card,4,19.98,Delivered,260.73,115.88,25.0
2425,6425,b11ef3ae,6b3feb11-d,2,169.96,339.92,114,Credit Card,4,6.08,Delivered,634.52,212.45,20.0
2425,6425,171a2e71,928d77c4-3,1,294.6,294.6,42,Credit Card,4,6.08,Delivered,634.52,368.25,20.0
2426,6426,6206893b,2fa4644f-f,1,126.9,126.9,101,Cash on Delivery,5,5.65,Delivered,126.9,158.62,20.0
2427,6427,7bad321f,0d1765cc-2,4,71.34,285.36,252,UPI,1,8.26,Returned,1676.0199999999998,71.34,0.0
2427,6427,4c3ee940,f07dfff0-3,1,259.21,259.21,250,Cash on Delivery,5,8.26,Returned,1676.0199999999998,370.3,30.0
2427,6427,17935504,96dad3eb-2,3,377.15,1131.4499999999998,38,Debit Card,2,8.26,Returned,1676.0199999999998,377.15,0.0
2428,6428,097f2ccb,17e7359b-d,1,363.14,363.14,207,Credit Card,4,19.57,Delivered,551.52,403.49,10.0
2428,6428,ca624bb4,69bcf5e6-c,2,94.19,188.38,156,Net Banking,3,19.57,Delivered,551.52,117.74,20.0
2429,6429,4d481030,0461bb46-9,2,249.51,499.02,54,Net Banking,3,19.69,Delivered,499.02,499.03,50.0
2430,6430,3ca822ba,2b2e8a4f-7,1,176.4,176.4,273,Net Banking,3,14.82,Delivered,176.4,252.0,30.0
2431,6431,444ac86f,2838e610-5,2,379.15,758.3,190,Net Banking,3,18.2,Delivered,949.14,446.06,15.0
2431,6431,d4104c7b,cc8b1c23-2,1,136.4,136.4,188,Net Banking,3,18.2,Delivered,949.14,151.55,10.0
2431,6431,9ed4fdbc,c940cc52-a,2,27.22,54.44,323,UPI,1,18.2,Delivered,949.14,34.02,19.99
2432,6432,2ea44e9d,4ccbd0eb-8,2,320.09,640.18,312,UPI,1,8.21,Delivered,640.18,320.09,0.0
2433,6433,464108ea,2c009751-7,1,209.7,209.7,249,Debit Card,2,19.58,Delivered,798.5,419.4,50.0
2433,6433,ca73e3ea,441abad4-6,2,294.4,588.8,47,Credit Card,4,19.58,Delivered,798.5,309.9,5.0
2434,6434,d81b895d,37d5ff11-d,1,239.54,239.54,288,UPI,1,7.14,Cancelled,239.54,342.2,30.0
2435,6435,edf95866,9a0f9442-0,1,205.54,205.54,19,Credit Card,4,6.52,Delivered,205.54,256.93,20.0
2436,6436,e733dc52,57b27e03-4,2,58.76,117.52,239,Net Banking,3,6.68,Delivered,455.86,78.34,24.99
2436,6436,86b387f6,98eb0ae1-e,1,75.32,75.32,288,UPI,1,6.68,Delivered,455.86,83.69,10.0
2436,6436,f0241946,7d7d6526-3,1,226.56,226.56,310,UPI,1,6.68,Delivered,455.86,302.08,25.0
2436,6436,53ac6649,39fae33a-1,1,36.46,36.46,155,Net Banking,3,6.68,Delivered,455.86,48.61,24.99
2437,6437,8eebaad5,f4e68cb9-c,1,316.89,316.89,276,UPI,1,13.6,Delivered,316.89,452.7,30.0
2438,6438,01365196,f6e5b45b-1,1,190.88,190.88,24,Net Banking,3,16.71,Delivered,1290.98,381.75,50.0
2438,6438,efcf43d8,240cbb3f-2,1,237.42,237.42,213,UPI,1,16.71,Delivered,1290.98,339.17,30.0
2438,6438,b611a9a9,2fe3a9c8-9,2,84.92,169.84,300,Credit Card,4,16.71,Delivered,1290.98,169.83,50.0
2438,6438,f3b73afc,f73bf81c-f,2,346.42,692.84,95,Credit Card,4,16.71,Delivered,1290.98,364.65,5.0
2439,6439,c752d202,dc89fb50-2,3,137.72,413.16,116,Cash on Delivery,5,10.5,Delivered,863.72,275.43,50.0
2439,6439,3e3ea054,6556f3ed-5,1,450.56,450.56,155,Cash on Delivery,5,10.5,Delivered,863.72,474.27,5.0
2440,6440,e6296714,3df45155-a,2,58.11,116.22,108,UPI,1,19.67,Delivered,1258.2,72.64,20.0
2440,6440,421a5df2,672bdc23-b,2,126.61,253.22,87,Debit Card,2,19.67,Delivered,1258.2,140.68,10.0
2440,6440,abc32e14,b14ddad9-e,1,379.24,379.24,172,Cash on Delivery,5,19.67,Delivered,1258.2,474.05,20.0
2440,6440,d73be10e,eb2fb3d1-7,2,254.76,509.52,39,Debit Card,2,19.67,Delivered,1258.2,254.76,0.0
2441,6441,fdc30694,c157dce7-a,2,425.85,851.7,124,Cash on Delivery,5,11.52,Delivered,851.7,473.17,10.0
2442,6442,19eb99df,6ed09154-a,1,195.1,195.1,17,Credit Card,4,7.26,Delivered,195.1,243.88,20.0
2443,6443,c7060813,25ea4a1f-0,2,407.59,815.18,59,UPI,1,11.99,Delivered,1083.97,479.52,15.0
2443,6443,d7517ae4,bc9dfe4a-6,1,268.79,268.79,136,Net Banking,3,11.99,Delivered,1083.97,335.99,20.0
2444,6444,f1345c3d,35daad88-b,1,391.14,391.14,308,Credit Card,4,15.19,Delivered,532.8199999999999,411.73,5.0
2444,6444,a59c3e17,694dc185-6,1,141.68,141.68,25,Cash on Delivery,5,15.19,Delivered,532.8199999999999,283.36,50.0
2445,6445,b5a6fd5f,a7c4d22b-1,3,235.58,706.74,178,Cash on Delivery,5,17.48,Delivered,706.74,261.76,10.0
2446,6446,42121dbe,c6aa7b68-4,1,479.31,479.31,105,Debit Card,2,11.88,Delivered,525.83,479.31,0.0
2446,6446,dcfc3adc,ece88ff7-0,1,46.52,46.52,139,Cash on Delivery,5,11.88,Delivered,525.83,93.05,50.01
2447,6447,a9fa4694,5afee66b-4,2,239.25,478.5,194,Credit Card,4,13.9,Delivered,478.5,251.84,5.0
2448,6448,f979e9ea,4cebabca-e,2,68.78,137.56,25,Credit Card,4,9.01,Delivered,598.22,85.98,20.0
2448,6448,5e1614df,ad9581a4-0,2,230.33,460.66,173,Debit Card,2,9.01,Delivered,598.22,255.92,10.0
2449,6449,8a8e4d60,5b6f25c3-7,1,280.76,280.76,274,Net Banking,3,14.69,Cancelled,324.21999999999997,330.31,15.0
2449,6449,420ef393,5c344e7e-8,2,21.73,43.46,188,Credit Card,4,14.69,Cancelled,324.21999999999997,43.47,50.01
2450,6450,ad562a2f,2392c4a9-b,1,16.52,16.52,318,Net Banking,3,19.79,Delivered,16.52,19.44,15.02
2451,6451,27bb9508,66dbeb49-b,1,362.98,362.98,154,UPI,1,5.74,Delivered,362.98,362.98,0.0
2452,6452,84cf2969,4308730e-9,1,303.87,303.87,2,Debit Card,2,18.3,Delivered,641.75,405.16,25.0
2452,6452,d0efc96c,f36c3d78-2,2,168.94,337.88,187,Cash on Delivery,5,18.3,Delivered,641.75,187.71,10.0
2453,6453,b08c75b4,802e2598-a,2,45.99,91.98,202,Cash on Delivery,5,13.43,Delivered,91.98,61.32,25.0
2454,6454,75d5a2bb,eaf0bd4e-6,2,59.09,118.18,107,Cash on Delivery,5,8.78,Delivered,490.08,62.2,5.0
2454,6454,b8b790ba,b4223b18-c,1,371.9,371.9,125,Debit Card,2,8.78,Delivered,490.08,437.53,15.0
2455,6455,80238ffc,e286045f-0,1,334.26,334.26,295,UPI,1,19.32,Delivered,334.26,477.51,30.0
2456,6456,6635bec7,1202fac1-8,1,120.29,120.29,315,UPI,1,12.25,Delivered,584.41,171.84,30.0
2456,6456,c8e51376,433fec78-f,4,116.03,464.12,228,Credit Card,4,12.25,Delivered,584.41,122.14,5.0
2457,6457,46b8e9cc,835fac32-5,1,342.65,342.65,260,Credit Card,4,9.98,Delivered,1478.88,456.87,25.0
2457,6457,8a161e0a,a1878150-1,1,346.75,346.75,139,Debit Card,2,9.98,Delivered,1478.88,495.35,30.0
2457,6457,c34329e8,9b35f85f-6,2,394.74,789.48,167,Cash on Delivery,5,9.98,Delivered,1478.88,493.43,20.0
2458,6458,07da90ff,ad7ec721-9,1,102.55,102.55,256,Net Banking,3,7.72,Delivered,1264.9199999999998,205.1,50.0
2458,6458,bbb101a4,dd0f4845-3,3,304.93,914.79,84,UPI,1,7.72,Delivered,1264.9199999999998,320.98,5.0
2458,6458,5f478ba7,4a8b4b0b-b,2,123.79,247.58,159,Debit Card,2,7.72,Delivered,1264.9199999999998,123.79,0.0
2459,6459,187108d8,27cdeb76-6,2,61.98,123.96,38,Credit Card,4,8.67,Delivered,123.96,61.98,0.0
2460,6460,3b327b6e,69ac51ab-8,1,211.61,211.61,169,Debit Card,2,17.49,Delivered,258.94,248.95,15.0
2460,6460,753861d7,3f1caf62-f,1,47.33,47.33,87,Cash on Delivery,5,17.49,Delivered,258.94,59.16,20.0
2461,6461,4578c08e,928b4b24-d,1,426.75,426.75,97,Net Banking,3,14.22,Delivered,730.95,426.75,0.0
2461,6461,9e0fea41,fb8a4697-5,1,304.2,304.2,307,Credit Card,4,14.22,Delivered,730.95,338.0,10.0
2462,6462,da8e2fdc,4a8e60af-d,2,428.66,857.32,214,Net Banking,3,18.7,Returned,1227.19,451.22,5.0
2462,6462,af02dfd4,f7e31ff0-3,1,369.87,369.87,161,Debit Card,2,18.7,Returned,1227.19,435.14,15.0
2463,6463,18a5f861,ed5918a0-f,2,175.87,351.74,306,Cash on Delivery,5,8.48,Cancelled,365.84,185.13,5.0
2463,6463,a9501881,32d01cbe-c,1,14.1,14.1,102,UPI,1,8.48,Cancelled,365.84,18.8,25.0
2464,6464,17ea7752,eccf2ef5-f,2,13.42,26.84,198,Cash on Delivery,5,6.82,Delivered,384.44,15.79,15.01
2464,6464,b32cee07,b8375129-c,1,329.98,329.98,119,Debit Card,2,6.82,Delivered,384.44,471.4,30.0
2464,6464,d9c0aa17,a8aaaab9-c,1,27.62,27.62,296,Debit Card,2,6.82,Delivered,384.44,30.69,10.0
2465,6465,32839723,a875d9c4-3,1,28.25,28.25,284,UPI,1,5.09,Delivered,1415.2399999999998,37.67,25.01
2465,6465,b370acb7,7e336240-1,3,330.45,991.35,178,UPI,1,5.09,Delivered,1415.2399999999998,440.6,25.0
2465,6465,008384ad,c2a9a44a-4,1,95.58,95.58,132,UPI,1,5.09,Delivered,1415.2399999999998,191.15,50.0
2465,6465,d05887e3,27759c80-c,1,300.06,300.06,170,Net Banking,3,5.09,Delivered,1415.2399999999998,375.08,20.0
2466,6466,9798d65d,0a454a94-f,1,38.72,38.72,140,Net Banking,3,12.62,Delivered,38.72,43.02,10.0
2467,6467,83976e33,b7e948d3-5,1,12.09,12.09,164,Credit Card,4,19.97,Cancelled,12.09,13.43,9.98
2468,6468,389887c2,67dad671-2,2,53.68,107.36,277,Debit Card,2,15.42,Delivered,269.26,56.51,5.01
2468,6468,ebe00762,89622171-7,2,80.95,161.9,275,Net Banking,3,15.42,Delivered,269.26,95.24,15.0
2469,6469,0599c907,6dd643ff-f,1,336.97,336.97,284,Cash on Delivery,5,9.63,Cancelled,420.27,336.97,0.0
2469,6469,080f21f4,a8f5b055-f,1,83.3,83.3,228,Debit Card,2,9.63,Cancelled,420.27,92.56,10.0
2470,6470,aa8f723f,214f0eed-f,1,229.18,229.18,269,Debit Card,2,18.15,Delivered,229.18,327.4,30.0
2471,6471,c2897794,d14c5600-a,4,432.13,1728.52,37,UPI,1,16.73,Delivered,1949.55,480.15,10.0
2471,6471,f7f92b48,4ce5173c-6,1,221.03,221.03,264,UPI,1,16.73,Delivered,1949.55,221.03,0.0
2472,6472,a3be818d,4ca008f8-5,2,218.89,437.78,155,Debit Card,2,5.23,Returned,806.0,230.41,5.0
2472,6472,884075e5,575b7120-d,2,184.11,368.22,202,Credit Card,4,5.23,Returned,806.0,230.14,20.0
2473,6473,be71f7a5,11183869-3,3,147.17,441.51,21,UPI,1,17.25,Delivered,1081.17,147.17,0.0
2473,6473,eb8345db,0a207bc4-2,3,213.22,639.66,141,UPI,1,17.25,Delivered,1081.17,266.52,20.0
2474,6474,8a55e87c,fb219753-e,1,202.44,202.44,249,Net Banking,3,9.51,Delivered,1218.59,253.05,20.0
2474,6474,d3e271bc,8423ce73-6,4,105.98,423.92,261,UPI,1,9.51,Delivered,1218.59,132.48,20.0
2474,6474,85b74171,5f21f214-6,3,197.41,592.23,10,Net Banking,3,9.51,Delivered,1218.59,282.01,30.0
2475,6475,770d352f,4e37126e-2,1,275.43,275.43,46,UPI,1,7.25,Delivered,275.43,344.29,20.0
2476,6476,23e6b564,1155fc55-5,2,54.3,108.6,127,UPI,1,8.39,Delivered,108.6,54.3,0.0
2477,6477,851ee140,a4397891-6,2,295.46,590.92,207,UPI,1,12.03,Delivered,1480.55,311.01,5.0
2477,6477,a23d00ad,dfae4cb5-7,2,383.51,767.02,260,Debit Card,2,12.03,Delivered,1480.55,403.69,5.0
2477,6477,59dd175f,a654ef13-7,1,122.61,122.61,26,Net Banking,3,12.03,Delivered,1480.55,245.22,50.0
2478,6478,f6e5f5b6,e0cfa3c7-3,2,48.1,96.2,68,Net Banking,3,11.37,Delivered,746.66,60.12,19.99
2478,6478,4319ad38,f8495894-2,1,29.96,29.96,146,UPI,1,11.37,Delivered,746.66,35.25,15.01
2478,6478,4e432e36,70243117-d,2,310.25,620.5,325,Cash on Delivery,5,11.37,Delivered,746.66,387.81,20.0
2479,6479,9f0194af,83b7dc04-5,4,170.58,682.32,277,Net Banking,3,9.33,Delivered,682.32,213.23,20.0
2480,6480,1c816115,5fe989c9-0,2,50.52,101.04,285,Net Banking,3,7.58,Delivered,394.2600000000001,67.36,25.0
2480,6480,413a34dc,d08d3d0c-f,1,293.22,293.22,251,UPI,1,7.58,Delivered,394.2600000000001,366.52,20.0
2481,6481,bf437b87,8b1f209a-9,2,37.44,74.88,275,Cash on Delivery,5,16.43,Delivered,74.88,74.87,49.99
2482,6482,20af9383,2821ebc6-0,1,207.18,207.18,50,UPI,1,19.85,Returned,1259.58,243.74,15.0
2482,6482,91879a7c,d3ec1491-2,2,153.45,306.9,175,Credit Card,4,19.85,Returned,1259.58,219.22,30.0
2482,6482,bd91326f,fca49d30-4,2,372.75,745.5,98,UPI,1,19.85,Returned,1259.58,414.17,10.0
2483,6483,79aff6cb,32452d43-a,1,295.59,295.59,36,Credit Card,4,16.67,Delivered,527.93,394.12,25.0
2483,6483,c09f2d77,a60cc9d5-b,1,232.34,232.34,39,Debit Card,2,16.67,Delivered,527.93,273.34,15.0
2484,6484,68dfdbfb,1b1beeb3-3,2,45.28,90.56,257,Credit Card,4,9.44,Delivered,771.33,64.68,29.99
2484,6484,5390cbdf,933712e7-8,1,125.2,125.2,211,Debit Card,2,9.44,Delivered,771.33,250.41,50.0
2484,6484,ae6caf94,5f56f43c-3,3,177.06,531.1800000000001,317,Net Banking,3,9.44,Delivered,771.33,252.94,30.0
2484,6484,77de2b1d,6b72dfda-c,1,24.39,24.39,78,Cash on Delivery,5,9.44,Delivered,771.33,30.49,20.01
2485,6485,fde7243f,2d2a8bb5-4,1,116.95,116.95,263,Debit Card,2,8.67,Delivered,116.95,137.59,15.0
2486,6486,8dc4583b,e23f5984-b,2,226.69,453.38,194,Cash on Delivery,5,8.26,Delivered,453.38,251.88,10.0
2487,6487,9a4f1e61,2f050590-8,2,156.37,312.74,232,UPI,1,7.05,Returned,673.0699999999999,195.46,20.0
2487,6487,3ab536f9,5f579136-a,1,360.33,360.33,78,Net Banking,3,7.05,Returned,673.0699999999999,379.29,5.0
2488,6488,8f4a3a26,4c529cb5-6,2,131.78,263.56,285,Debit Card,2,13.27,Delivered,263.56,263.55,50.0
2489,6489,f4d7018c,02b3f5ae-b,1,20.23,20.23,27,Net Banking,3,14.08,Delivered,746.1800000000001,21.3,5.02
2489,6489,575a90ff,2e43f4f8-8,2,307.32,614.64,158,Cash on Delivery,5,14.08,Delivered,746.1800000000001,323.5,5.0
2489,6489,bed6a723,1b6d2e70-3,1,111.31,111.31,81,Debit Card,2,14.08,Delivered,746.1800000000001,159.01,30.0
2490,6490,e426ec00,dce8b779-7,1,427.96,427.96,157,Debit Card,2,15.58,Delivered,758.7,450.48,5.0
2490,6490,9e3a9089,1db41730-b,1,53.0,53.0,213,Net Banking,3,15.58,Delivered,758.7,70.67,25.0
2490,6490,f3fbacfa,e7e972e1-b,1,277.74,277.74,317,Cash on Delivery,5,15.58,Delivered,758.7,308.6,10.0
2491,6491,48d36506,6eb3c1f2-9,1,359.1,359.1,161,Debit Card,2,15.2,Delivered,359.1,422.47,15.0
2492,6492,87bf4ca6,8dc77453-f,1,124.96,124.96,2,Net Banking,3,9.38,Cancelled,124.96,131.54,5.0
2493,6493,b0d2c85d,a3749bf9-4,4,185.11,740.44,255,Cash on Delivery,5,9.95,Returned,1276.8,231.39,20.0
2493,6493,2b87059b,75488462-6,1,325.94,325.94,84,Net Banking,3,9.95,Returned,1276.8,383.46,15.0
2493,6493,5ce6d140,4dad1419-5,1,210.42,210.42,93,Net Banking,3,9.95,Returned,1276.8,233.8,10.0
2494,6494,f676f386,a1384978-7,2,324.65,649.3,265,Credit Card,4,15.22,Delivered,847.68,381.94,15.0
2494,6494,f8cd3c03,5c34ab2f-1,1,198.38,198.38,191,Net Banking,3,15.22,Delivered,847.68,396.76,50.0
2495,6495,f9c6383e,25257708-b,1,428.15,428.15,314,Cash on Delivery,5,10.24,Returned,428.15,475.72,10.0
2496,6496,998e790d,06057d1a-1,1,48.36,48.36,83,UPI,1,8.19,Delivered,174.07999999999998,60.45,20.0
2496,6496,d3af2e02,650935e7-9,1,125.72,125.72,93,Cash on Delivery,5,8.19,Delivered,174.07999999999998,167.63,25.0
2497,6497,7de5db7c,4c7f1e50-b,1,469.34,469.34,83,Credit Card,4,10.62,Delivered,469.34,494.04,5.0
2498,6498,fbf88af9,5b93f5af-8,1,215.22,215.22,174,Debit Card,2,9.08,Delivered,215.22,430.43,50.0
2499,6499,084d1679,ae8de22c-f,3,155.33,465.99,134,Credit Card,4,6.32,Delivered,613.6700000000001,310.66,50.0
